Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/11  08:00:00,24.275,1.8624999999999999,302.875,4.0,28.777847135745334,25.02774846897493,26.902797802360135,0.009642857142857144,0.009642857142857144,26.3306230591977,0.2438020653629417,25.027748468974936,1.9642857142857145,1.0,0.0,16.24567315929954,0.0,2366.0287022989437,383.3596094340763,3355200.0,8517703.328276197,0.0,1405.79248050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.3596094340763 
 01/11  09:00:00,25.425,3.3625,8.125,4.0,29.823537600228183,25.000000004017595,27.41176880212289,0.0,0.0,58.9248256323736,0.5456002373367926,25.000000004017595,2.0,1.0,0.0,16.24567315929954,0.0,2814.9045073299976,416.69550569216445,3355200.0,10133656.226387993,0.0,1528.0363245037202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.69550569216445 
 01/11  10:00:00,26.55,3.325,94.125,4.0,30.883410734200039,25.00000000002157,27.941705367110804,0.0,0.0,61.839309775527897,0.5725862016252584,25.00000000002157,2.0,1.0,0.0,16.24567315929954,0.0,3394.1598979304376,459.71408096747646,3355200.0,12218975.632549575,0.0,1685.786875568304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.71408096747646 
 01/11  11:00:00,27.437500000000005,4.2875,337.625,4.0,31.06680351554045,25.00000000000021,28.033401757770336,0.0,0.0,96.84413312783753,0.8967049363688661,25.00000000000021,2.0,1.0,0.0,16.24567315929954,0.0,3500.904862248881,467.64152775055,3355200.0,12603257.504095972,0.0,1714.8570874607626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.64152775055 
 01/11  12:00:00,28.075,3.8124999999999997,318.5,4.0,30.711786609193284,25.00000000000015,27.855893304596717,0.0,0.0,73.54651185420269,0.6809862208722473,25.00000000000015,2.0,1.0,0.0,16.24567315929954,0.0,2986.4839247899795,387.90874690003087,2684160.0000000006,10751342.129243926,0.0,1422.4743193987194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.90874690003087 
 01/11  13:00:00,28.800000000000006,3.975,317.125,4.0,30.50886162501828,25.000000000000296,27.754430812509285,0.0,0.0,75.20611890195466,0.6963529527958765,25.000000000000296,2.0,1.0,0.0,16.24567315929954,0.0,3190.270311162084,444.5721596689025,3355200.0,11484973.120183506,0.0,1630.2609448804635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5721596689025 
 01/11  14:00:00,29.225,4.0,328.375,4.0,30.593435505372456,25.024005467517996,27.808720486445226,0.0,0.0,87.36524554821708,0.8089374587797878,25.024005467517996,1.9666666666666668,1.0,0.0,16.24567315929954,0.0,3310.0270304283795,453.46592833481216,3355200.0,11916097.309542166,0.0,1662.8746913634477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.46592833481216 
 01/11  15:00:00,29.425,3.575,328.375,4.0,30.4949488512176,25.000010611007718,27.747479731112663,0.0,0.0,76.33066529254201,0.7067654193753892,25.000010611007718,2.0,1.0,0.0,16.24567315929954,0.0,3228.1025382590287,447.38178135842278,3355200.0,11621169.137732504,0.0,1640.5639213730205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.38178135842278 
 01/11  16:00:00,29.687499999999998,3.5,328.125,4.0,30.350373087927438,25.000000061585678,27.67518657475655,0.0,0.0,74.43807089217347,0.6892413971497545,25.000000061585678,2.0,1.0,0.0,16.24567315929954,0.0,3135.0091828368277,440.4681754035259,3355200.0,11286033.05821258,0.0,1615.2114976293578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.4681754035259 
 01/11  17:00:00,29.7375,3.375,342.5,4.0,29.931605361307999,25.000000000327483,27.46580268081774,0.0,0.0,70.75548959820739,0.655143422205624,25.000000000327483,2.0,1.0,0.0,16.24567315929954,0.0,2966.46873823611,427.9514687476327,3355200.0,10679287.457649997,0.0,1569.3123166396506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.9514687476327 
 01/11  18:00:00,29.637500000000004,3.05,347.5,4.0,29.559693963111707,25.000000000001486,27.27984698155659,0.0,0.0,61.296032935020729,0.5675558605094512,25.000000000001486,2.0,1.0,0.0,16.24567315929954,0.0,2784.5631377257732,414.4421947805087,3355200.0,10024427.295812784,0.0,1519.7733581976852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.4421947805087 
 01/11  19:00:00,27.35,3.4624999999999996,86.0,4.0,29.148291014752155,28.13474700130978,28.64151900803097,0.0,0.0,58.83714193856419,0.5447883512830019,28.13474700130978,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  20:00:00,25.3125,2.2375,143.5,4.0,28.900249053368808,28.570820242009398,28.735534647689105,0.0,0.0,32.42882267014857,0.30026687657544978,28.570820242009398,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  21:00:00,24.775,2.1125000000000004,117.0,4.0,28.663000009084546,28.289422457120076,28.476211233102313,0.0,0.0,40.59131824904354,0.37584553934299577,28.289422457120076,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  22:00:00,24.325000000000004,2.3500000000000007,88.875,4.0,28.430239791004135,27.992520859990479,28.211380325497303,0.0,0.0,48.46739184798548,0.44877214674060636,27.992520859990479,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  23:00:00,24.1625,1.7625000000000002,61.625,4.0,28.232404911952427,27.901016646629846,28.066710779291136,0.0,0.0,22.065821275913775,0.2043131599621646,27.901016646629846,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  24:00:00,24.2,1.75,63.125,4.0,28.08068707510756,27.7796046510719,27.930145863089729,0.0,0.0,22.59658053444216,0.20922759754113114,27.7796046510719,0.0,0.0,-1.0,16.24567315929954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  01:00:00,23.699999999999997,2.65,82.875,5.0,27.859649519434837,27.420600581394149,27.640125050414495,0.0,0.0,54.851402613999017,0.507883357537028,27.420600581394149,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  02:00:00,22.9,2.225,92.5,5.0,27.568519955814538,27.10026854299265,27.334394249403596,0.0,0.0,47.006324217177368,0.4352437427516424,27.10026854299265,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  03:00:00,22.225,1.5124999999999998,96.5,5.0,27.306703497593149,26.922283237072699,27.11449336733292,0.0,0.0,27.857726107945088,0.257941908406899,26.922283237072699,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  04:00:00,22.0,1.65,161.125,5.0,27.0760791967966,26.74179546846915,26.908937332632875,0.0,0.0,16.443651644674078,0.15225603374698225,26.74179546846915,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  05:00:00,21.874999999999998,1.175,205.25,5.0,26.88422088034357,26.59169636944547,26.737958624894519,0.0,0.0,11.296362074736763,0.10459594513645151,26.59169636944547,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  06:00:00,21.925,0.8,155.875,5.0,26.729093049427719,26.43379325654056,26.581443152984137,0.0,0.0,11.109111097360792,0.1028621397903777,26.43379325654056,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  07:00:00,22.437500000000005,0.36250000000000007,134.625,5.0,26.884253484353257,26.57148330474703,26.727868394550148,0.0,0.0,9.970246526953638,0.09231709747179294,26.57148330474703,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  08:00:00,23.137499999999997,0.4749999999999999,62.0,5.0,27.671973246807885,25.01325918652785,26.342616216667869,0.0,0.0,6.666240688642218,0.06172445082076129,25.01325918652785,2.0,1.0,0.5,16.542240998434,0.0,1923.7752007414604,350.51552052918069,3355200.0,6925590.722669257,0.0,1285.3521104847111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.51552052918069 
 01/12  09:00:00,24.275,1.0125,143.5,5.0,28.403894366064905,25.000000000547148,26.701947183306026,0.0,0.0,10.135970196450196,0.09385157589305737,25.000000000547148,2.0,1.0,0.0,16.542240998434,0.0,2180.428526243101,369.57595670623,3355200.0,7849542.694475163,0.0,1355.2473659927757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.57595670623 
 01/12  10:00:00,25.300000000000006,0.7625,229.0,5.0,29.287302548931679,25.000000000001337,27.143651274466508,0.0,0.0,7.32540801737296,0.0678278520127126,25.000000000001337,2.0,1.0,0.0,16.542240998434,0.0,2593.4015792099617,400.24552431666697,3355200.0,9336245.685155862,0.0,1467.7136938638318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.24552431666697 
 01/12  11:00:00,25.6,0.5,210.625,5.0,28.769456316185594,25.054345967911535,26.911901142048565,0.0,0.0,7.343306833994289,0.06799358179624343,25.05434596791153,1.977272727272727,1.0,0.0,16.542240998434,0.0,2314.031311386154,379.4980076062832,3355200.0,8330512.720990155,0.0,1391.631857742146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.4980076062832 
 01/12  12:00:00,22.475,0.8750000000000001,168.625,5.0,27.098031450341318,25.00133172974574,26.049681590043528,0.0,0.0,5.5288315823127969,0.051192885021414797,25.00133172974574,2.0,1.0,1.0,16.542240998434,0.0,1316.6539932277774,263.89832632644456,2684160.0000000006,4739954.375619998,0.0,967.7239689271892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.89832632644456 
 01/12  13:00:00,21.599999999999999,0.9125000000000001,168.0,5.0,26.90811375186654,25.000000624426979,25.954057188146764,0.0,0.0,5.656559663983341,0.05237555244429021,25.000000624426979,2.0,1.0,1.0,16.542240998434,0.0,1547.0008032698338,322.53425692342918,3355200.0,5569202.891771402,0.0,1182.743883107551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.53425692342918 
 01/12  14:00:00,23.075000000000004,1.7374999999999999,176.0,5.0,27.929065109829965,25.000000000573985,26.464532555201975,0.0,0.0,3.927073492195319,0.03636179159440111,25.000000000573985,2.0,1.0,0.25,16.542240998434,0.0,2019.6763688877527,357.6376495379676,3355200.0,7270834.927995909,0.0,1311.4691952254038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.6376495379676 
 01/12  15:00:00,25.225,2.925,183.375,5.0,28.60479780607822,25.01433854636514,26.80956817622168,0.0,0.0,9.22479387145442,0.08541475806902248,25.014338546365154,1.9772727272727285,1.0000000000000007,0.0,16.542240998434,0.0,2394.4767358562667,385.47231117648337,3355200.0,8620116.249082555,0.0,1413.539828296602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.47231117648337 
 01/12  16:00:00,25.6375,3.05,185.375,5.0,28.587597740044136,25.00441499685041,26.796006368447274,0.0,0.0,10.497808254777107,0.09720192828497323,25.00441499685041,2.0,1.0,0.0,16.542240998434,0.0,2370.1208920646854,383.66351713409088,3355200.0,8532435.211432869,0.0,1406.9069201836849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.66351713409088 
 01/12  17:00:00,24.3625,3.3375,182.5,5.0,28.07998655818553,25.00000922647119,26.53999789232836,0.0,0.0,9.33461137476565,0.08643158680338567,25.00000922647119,2.0,1.0,0.0,16.542240998434,0.0,2074.8803203429843,361.737387545947,3355200.0,7469569.1532347439,0.0,1326.5030713089363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.737387545947 
 01/12  18:00:00,23.4875,2.9125,174.75,5.0,27.626518766323888,25.00000001443774,26.313259390380816,0.0,0.0,9.2441136176791,0.08559364460813981,25.00000001443774,2.0,1.0,1.0,16.542240998434,0.0,1859.227614677828,345.721874695277,3355200.0,6693219.41284018,0.0,1267.773651247807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.721874695277 
 01/12  19:00:00,22.925,2.6875,169.125,5.0,27.19709532119995,26.507080197486418,26.85208775934319,0.0,0.0,17.329961381048326,0.16046260538007713,26.507080197486418,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  20:00:00,22.45,2.55,152.375,5.0,27.002850598082817,26.62738528083249,26.815117939457655,0.0,0.0,31.146519862509046,0.28839370243063935,26.62738528083249,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  21:00:00,21.675,2.025,143.625,5.0,26.443702125432194,26.042475310459407,26.243088717945804,0.0,0.0,28.117729141937767,0.26034934390683125,26.042475310459407,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  22:00:00,20.862500000000006,2.4875000000000004,128.375,5.0,25.958726116139137,25.39916803901013,25.678947077574639,0.0,0.0,46.20555617032892,0.42782922379934198,25.39916803901013,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  23:00:00,19.7875,1.8375,136.5,5.0,25.562686949316356,25.037407721278407,25.30004733529738,0.0,0.0,28.973363783439756,0.26827188688370148,25.037407721278407,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  24:00:00,19.425,2.325,127.0,5.0,25.190703562155073,24.607667473655807,24.899185517905445,0.0,0.0,43.23143084158842,0.40029102631100396,24.607667473655807,0.0,0.0,-1.0,16.542240998434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  01:00:00,19.5625,2.25,127.5,6.0,24.88620683854898,24.299273945092595,24.592740391820788,0.0,0.0,41.00143200130866,0.37964288890100619,24.299273945092595,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  02:00:00,19.6,0.8625,86.875,6.0,24.669787923026975,24.24103481891902,24.455411370972997,0.0,0.0,15.872886775967786,0.14697117385155357,24.24103481891902,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  03:00:00,19.662499999999999,0.7375,91.125,6.0,24.743330913204209,24.39916436546741,24.57124763933581,0.0,0.0,12.566420690585498,0.11635574713505093,24.39916436546741,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  04:00:00,19.824999999999997,1.375,109.125,6.0,24.623205343481446,24.2653620782001,24.44428371084077,0.0,0.0,23.6448694111751,0.21893397602939913,24.2653620782001,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  05:00:00,20.025,1.5375,121.125,6.0,24.464690908508474,24.106246259723784,24.285468584116129,0.0,0.0,25.883039841408896,0.23965777630934163,24.106246259723784,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  06:00:00,20.162499999999999,1.5,122.125,6.0,24.283350175755069,23.959506905684156,24.12142854071961,0.0,0.0,25.074190671530709,0.23216843214380288,23.959506905684156,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  07:00:00,20.2625,1.3125000000000003,93.625,6.0,23.992112285634144,23.60840755730865,23.800259921471395,0.0,0.0,22.218631262642167,0.20572806724668675,23.60840755730865,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  08:00:00,20.3625,1.3875,87.125,6.0,24.772316170567579,24.94962374498675,24.86096995777716,0.027000000000000004,0.027000000000000004,32.11818650167889,0.2973906157562861,24.94962374498675,1.9,1.0,1.0,16.754895465152868,0.0,802.6599952197093,267.25556361960119,3355200.0,2889575.982790954,0.0,980.0350701122155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.25556361960119 
 01/13  09:00:00,20.775,1.1875,89.5,6.0,25.488344919977238,25.000000020525797,25.244172470251514,0.0,0.0,20.352087937266984,0.188445258678398,25.000000020525797,2.0,1.0,1.0,16.754895465152868,0.0,1089.137591104516,288.5309081795998,3355200.0,3920895.3279762577,0.0,1058.0524685720563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.5309081795998 
 01/13  10:00:00,21.499999999999998,1.25,84.875,6.0,25.97770343918351,25.000000000007025,25.488851719595265,0.0,0.0,20.70635036604456,0.19172546635226446,25.000000000007025,2.0,1.0,1.0,16.754895465152868,0.0,1275.7545124549897,302.39006980162756,3355200.0,4592716.244837963,0.0,1108.8744767203063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.39006980162756 
 01/13  11:00:00,21.987500000000006,1.275,99.875,6.0,26.236890900382478,25.02112890406981,25.629009902226146,0.01125,0.01125,25.52191672380316,0.23631404373891819,25.02112890406981,1.9583333333333333,1.0,1.0,16.754895465152868,0.0,1369.532644192063,309.3545308748817,3355200.0,4930317.519091425,0.0,1134.413387880021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.3545308748817 
 01/13  12:00:00,22.35,0.7,146.25,6.0,26.428705478820665,25.0000000109956,25.714352744908135,0.0,0.0,7.777201176114385,0.07201112200105914,25.0000000109956,2.0,1.0,1.0,16.754895465152868,0.0,1144.3625412060596,251.10304997967413,2684160.0000000006,4119705.148341814,0.0,920.8032635851636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.10304997967413 
 01/13  13:00:00,22.875,0.775,175.5,6.0,26.766627884921435,25.000000000003945,25.883313942462693,0.0,0.0,1.679399768093018,0.01554999785271313,25.000000000003945,2.0,1.0,1.0,16.754895465152868,0.0,1567.9082498025045,324.0869547093711,3355200.0,5644469.699289016,0.0,1188.437677702131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0869547093711 
 01/13  14:00:00,23.6,0.8125,173.125,6.0,27.257191252039257,25.000041851412584,26.12861655172592,0.0,0.0,2.8778855463545587,0.02664708839217184,25.000041851412584,2.0,1.0,1.0,16.754895465152868,0.0,1765.660103729971,338.7730554380895,3355200.0,6356376.373427895,0.0,1242.2920991495766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.7730554380895 
 01/13  15:00:00,24.0875,1.075,224.625,6.0,27.482071407404928,25.00000477824263,26.24103809282378,0.0,0.0,4.410469393269525,0.04083767956731041,25.00000477824262,1.9999999999999994,0.9999999999999997,1.0,16.754895465152868,0.0,1834.4518256031088,343.88189329050968,3355200.0,6604026.5721711949,0.0,1261.026378036339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.88189329050968 
 01/13  16:00:00,24.012499999999997,2.4875000000000004,221.75,6.0,27.37218425783033,25.044254632690945,26.208219445260636,0.007499999999999998,0.007499999999999998,12.474854261029842,0.11550790982435042,25.044254632690945,1.9722222222222224,1.0,1.0,16.754895465152868,0.0,1772.9174225027632,339.3120223928911,3355200.0,6382502.721009947,0.0,1244.268508958163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.3120223928911 
 01/13  17:00:00,22.775,2.6375,175.625,6.0,26.82979012081264,25.000162275376466,25.914976198094555,0.0,0.0,13.6432880002966,0.12632674074348708,25.000162275376466,2.0,1.0,1.0,16.754895465152868,0.0,1584.397275365554,325.3115171371205,3355200.0,5703830.191315995,0.0,1192.9281889883407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.3115171371205 
 01/13  18:00:00,21.5375,2.2375,159.125,6.0,26.412951270025724,25.000000101887378,25.706475685956556,0.0,0.0,22.00682527637516,0.20376690070717747,25.000000101887378,2.0,1.0,1.0,16.754895465152868,0.0,1388.4158863716707,310.7569005175766,3355200.0,4998297.190938015,0.0,1139.555924156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.7569005175766 
 01/13  19:00:00,21.1375,1.6999999999999998,155.5,6.0,25.983061724216328,25.612728906057279,25.797895315136804,0.0,0.0,16.95449367662373,0.15698605256133087,25.612728906057279,0.0,0.0,-1.0,16.754895465152868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
